1392806,1831
1392837,1844
1392869,1851
1392901,1874
1392933,1878
1392965,1858
1392997,1851
1393029,1850
1393061,1857
1393093,1849
1393125,1859
1393157,1862
1393189,1862
1393221,1860
1393253,1847
1393285,1848
1393317,1848
1393349,1819
1393380,2019
1393412,1869
1393444,1848
1393476,1840
1393508,1838
1393540,1830
1393571,1826
1393602,1829
1393633,1847
1393665,1857
1393697,1870
1393729,1864
1393761,1861
1393793,1850
1393825,1850
1393857,1853
1393889,1851
1393921,1851
1393953,1850
1393985,1854
1394017,1859
1394049,1848
1394081,1848
1394113,1856
1394145,1842
1394177,1825
1394208,1915
1394240,1845
1394272,1843
1394304,1840
1394336,1833
1394367,1825
1394398,1827
1394429,1838
1394461,1849
1394493,1858
1394525,1856
1394557,1866
1394589,1855
1394621,1851
1394653,1846
1394685,1858
1394717,1886
1394749,1871
1394781,1869
1394813,1875
1394845,1858
1394877,1866
1394909,1881
1394941,1824
1394972,2135
1395004,1877
1395036,1847
1395068,1841
1395100,1837
1395132,1828
1395163,1823
1395194,1830
1395225,1844
1395257,1850
1395289,1860
1395321,1849
1395353,1849
1395385,1851
1395417,1868
1395449,1881
1395481,1888
1395513,1870
1395545,1865
1395577,1851
1395609,1880
1395641,1883
1395673,1851
1395705,18
