2026/7/2 1:13:50 -> COM16 连接意外断开，正在尝试自动重连...
2026/7/2 1:13:52 -> 正在尝试重新连接 [第 1 次]  连接成功
« 4634,0
489949,1798
489979,1800
490009,1801
490039,1798
490069,1798
490099,1801
490129,1801
490159,1798
490189,1799
490219,1801
490249,1801
490279,1798
490309,1800
490339,1801
490369,1801
490399,1800
490429,1802
490459,1801
490489,1801
490519,1801
490549,1804
490579,1801
490609,1801
490639,1798
490669,1800
490699,1801
490729,1802
490759,1798
490789,1800
490819,1802
490849,1802
490879,1798
490909,1799
490939,1803
490969,1802
490999,1798
491029,1799
491059,1801
491089,1802
491119,1798
491149,1799
491179,1801
491209,1802
491239,1798
491269,1800
491299,1802
491329,1802
491359,1798
491389,1800
491419,1802
491449,1801
491479,1803
491509,1806
491539,1801
491569,1800
491599,1803
491629,1804
491659,1798
491689,1800
491719,1803
491749,1801
491779,1798
491809,1801
491839,1802
491869,1801
491899,1801
491929,1806
491959,1805
491989,1805
492019,1808
492049,1811
492079,1833
492109,1832
492139,1874
492170,1882
492201,1904
492232,1908
492263,1959
492294,1999
492325,2031
492356,2128
492387,2061
492418,2216
492449,2101
492480,2225
492511,2120
492542,2136
492573,2148
492604,2149
492635,2198
492666,2166
492697,2305
492728,2186
492759,2317
492790,2196
492821,2330
492852,2217
492883,2257
492914,2225
492945,2228
492976,2293
493007,2254
493038,2399
493069,2280
493100,2423
493131,2298
493162,2430
493193,2298
493224,2372
493255,2338
493286,2326
493317,2455
493348,2342
493379,2478
493410,2343
493441,2485
493472,2357
493503,2500
493534,2375
493565,2431
493596,2428
493627,2385
493658,2523
493689,2393
493720,2527
493751,2407
493782,2554
493813,2423
493844,2542
493875,2392
493906,2451
493937,2514
493968,2435
493999,2550
494030,2401
494061,2550
494092,2442
494123,2579
494154,2436
494185,2570
494216,2433
494247,2477
494278,2596
494309,2453
494340,2572
494371,2440
494402,2594
494433,2472
494464,2598
494495,2458
494526,2592
494557,2518
494588,2485
494619,2617
494650,2460
494681,2599
494712,2477
494743,2638
494774,2481
494805,2613
494836,2487
494867,2633
494898,2591
494929,2480
494960,2612
494991,2488
495022,2639
495053,2497
495084,2636
495115,2498
495146,2637
495177,2496
495208,2646
495239,2570
495270,2496
495301,2638
495332,2511
495363,2658
495394,2518
495425,2637
495456,2497
495487,2642
495518,2527
495549,2666
495580,2618
495611,2500
495642,2653
495673,2519
495704,2645
495735,2497
495766,2653
495797,2535
495828,2660
495859,2505
495890,2601
495921,2658
495952,2538
495983,2658
496014,2500
496045,2649
496076,2530
496107,2684
496138,2538
496169,2655
496200,2583
496231,2628
496262,2677
496293,2509
496324,2658
496355,2541
496386,2684
496417,2537
496448,2648
496479,2527
496510,2683
496541,2633
496572,2645
496603,2728
496634,2542
496665,2684
496696,2557
496727,2693
496758,2542
496789,2683
496820,2560
496851,2693
496882,2642
496913,2586
496944,2685
496975,2544
497006,2601
497037,2537
497068,2682
497099,2525
497130,2653
497161,2534
497192,2683
497223,2653
497254,2524
497285,2673
497316,2541
497347,2670
497378,2524
497409,2660
497440,2543
497471,2688
497502,2547
497533,2663
497564,2678
497595,2538
497626,2684
497657,2538
497688,2677
497719,2542
497750,2684
497781,2545
497812,2667
497843,2538
497874,2683
497905,2684
497936,2537
497967,2704
497998,2557
498029,2684
498060,2557
498091,2691
498122,2551
498153,2683
498184,2594
498215,2672
498246,2688
498277,2549
498308,2683
498339,2550
498370,2690
498401,2547
498432,2684
498463,2544
498494,2684
498525,2626
498556,2628
498587,2683
498618,2540
498649,2689
498680,2523
498711,2680
498742,2543
498773,2669
498804,2535
498835,2666
498866,2638
498897,2581
498928,2685
498959,2536
498990,2674
499021,2541
499052,2677
499083,2524
499114,2669
499145,2544
499176,2683
499207,2690
499238,2552
499269,2685
499300,2541
499331,2684
499362,2545
499393,2672
499424,2544
499455,2683
499486,2584
499517,2657
499548,2726
499579,2539
499610,2684
499641,2554
499672,2678
499703,2544
499734,2684
499765,2545
499796,2695
499827,2607
499858,2634
499889,2684
499920,2544
499951,2670
499982,2528
500013,2685
500044,2544
500075,2678
500106,2544
500137,2674
500168,2590
500199,2595
500230,2676
500261,2540
500292,2684
500323,2544
500354,2673
500385,2546
500416,2687
500447,2543
500478,2686
500509,2655
500540,2634
500571,2685
500602,2542
500633,2685
500664,2555
500695,2668
500726,2541
500757,2684
500788,2543
500819,2689
500850,2639
500881,2586
500912,2684
500943,2548
500974,2673
501005,2546
501036,2684
501067,2548
501098,2692
501129,2610
501160,2684
501191,2684
501222,2547
501253,2667
501284,2548
501315,2684
501346,2545
501377,2692
501408,2564
501439,2687
501470,2590
501501,2653
501532,2699
501563,2553
501594,2689
501625,2545
501656,2696
501687,2583
501718,2718
501749,2559
501780,2693
501811,2674
501842,2680
501873,2716
501904,2575
501935,2716
501966,2573
501997,2679
502028,2174
502059,1800
502089,1794
502119,1793
502149,1793
502179,1794
502209,1795
502239,1795
502269,1795
502299,1794
502329,1795
502359,1794
502389,1795
502419,1794
502449,1795
502479,1796
502509,1795
502539,1796
502569,1796
502599,1794
502629,1797
502659,1795
502689,1796
502719,1797
502749,1796
502779,1796
502809,1796
502839,1795
502869,1797
502899,1795
502929,1796
502959,1797
502989,1796
503019,1796
503049,1797
503079,1795
503109,1797
503139,1798
503169,1796
503199,1796
503229,1797
503259,1796
503289,1798
503319,1797
503349,1797
503379,1798
503409,1797
503439,1796
503469,1798
503499,1796
503529,1798
503559,1797
503589,1797
503619,1797
503649,1797
503679,1797
503709,1798
503739,1798
503769,1798
503799,1797
503829,1798
503859,1798
503889,1798
503919,1798
503949,1798
503979,1798
504009,1799
504039,1798
504069,1798
504099,1797
504129,1798
504159,1799
504189,1798
504219,1798
504249,1799
504279,1798
504309,1800
504339,1798
504369,1798
504399,1800
504429,1799
504459,1798
504489,1798
504519,1798
504549,1798
504579,1800
504609,1800
